Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,actedOnBehalfOf,activity,ageAtDiagnosis,ageAtOnset,agent,alternateOf,alternative label,alternative term,alternative_term,antisymmetric property,atLocation,atTime,backwardCompatibleWith,BFO CLIF specification label,BFO OWL specification label,bottomDataProperty,bottomObjectProperty,bounding box,cardinality,centroide,change note,comment,confirmedDisease,contributedToDeath,contributedToDeath,curator note,data di fine,Date Obtained,Date of Birth,Date of Death,datová sada,definition,definition,definition source,deprecated,differentFrom,distribuzione,distribuzione,donated,donatedBy,DUO_preferred_label,editor note,editor preferred term,editorial note,elucidation,emnetaksonomi,endedAtTime,endpointbeskrivelse,entity,example,example of usage,exhibitsDisease,expand assertion to,expand expression to,first order logic expression,formato de compresión,generated,generatedAtTime,had manner of death,had manner of death,hadActivity,hadAgeAtDeath,hadAssay,hadCellCycle,hadCellState,hadDerivation,hadDiagnosis,hadDiagnosis,hadGeneration,hadLibraryPrep,hadMember,hadPlan,hadPrimarySource,hadProtocol,hadProtocol,hadRole,hadSequencing,hadUsage,haRuolo,has associated axiom(fol),has associated axiom(nl),has axiom label,has birth year,has broader,has broader match,has broader transitive,has close match,has curation status,has ethnicity,has exact match,has exact match,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has member,has member list,has narrower,has narrower match,has narrower transitive,has obsolescence reason,has ontology root term,has related,has related match,has top concept,hasAge,hasAgeCategory,hasAgeUnit,hasAlignedFragments,hasAllele,hasAlpha2Code,hasAnatomicalRegion,hasAnatomicalSite,hasAntibody,hasAprioriCellType,hasAssayCategory,hasAssayCategory,hasAssayType,hasAverageReadLength,hasBioSampleType,hasChecksum,hasChild,hasChromosome,hasClonality,hasCountry,hasCrossReference,hasCrossReference,hasCurrentAddress,hasCustodian,hasCustodian,hasDataCollection,hasDataModality,hasDataset,hasDataSnapshot,hasDataUseLimitation,hasDataUseRequirement,hasDevelopmentalStage,hasDevelopmentalStage,hasDuplicateFragments,hasEstimatedLibrarySize,hasFamilyID,hasFamilyID,hasFileFormat,hasFileFormat,hasFragments,hasGRCName,hasHalfSibling,hasLibraryLayout,hasLibraryPreparationType,hasLocation,hasLowerBound,hasMailingAddress,hasMedicalHistory,hasMolecularSampleType,hasNonDuplicatedFragments,hasOrganism,hasOriginalPublication,hasOriginalPublication,hasOwner,hasOwner,hasPairedEndIdentifier,hasParent,hasPercentAlignedReads,hasPercentDuplicateFragments,hasPostalCode,hasPreservationState,hasRace,hasReadCount,hasReadLength,hasSampleType,hasSequenceLocation,hasSex,hasSibling,hasStartPosition,hasStopPosition,hasStrain,hasTarget,hasUnit,hasUpperBound,hasVariantCall,hasVariantReference,hasVariantReference,hasVersion,hasWeight,hasWeightUnit,hidden label,history note,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/contributor,http://purl.org/dc/terms/date,http://purl.org/dc/terms/description,http://purl.org/dc/terms/format,http://purl.org/dc/terms/hasPart,http://purl.org/dc/terms/isPartOf,http://purl.org/dc/terms/isReferencedBy,http://purl.org/dc/terms/license,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/publisher,http://purl.org/dc/terms/relation,http://purl.org/dc/terms/subject,http://schema.org/affiliation,http://schema.org/rangeIncludes,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#shorthand,http://www.w3.org/2003/g/data-view#namespaceTransformation,http://www.w3.org/ns/dc#byteSize,http://www.w3.org/ns/dc#catalog,http://www.w3.org/ns/dc#dataset,http://www.w3.org/ns/dc#distribution,http://www.w3.org/ns/dc#mediaType,http://www.w3.org/ns/dc#themeTaxonomy,http://www.w3.org/ns/prov#aq,http://www.w3.org/ns/prov#category,http://www.w3.org/ns/prov#component,http://www.w3.org/ns/prov#constraints,http://www.w3.org/ns/prov#definition,http://www.w3.org/ns/prov#dm,http://www.w3.org/ns/prov#editorialNote,http://www.w3.org/ns/prov#editorsDefinition,http://www.w3.org/ns/prov#inverse,http://www.w3.org/ns/prov#n,http://www.w3.org/ns/prov#order,http://www.w3.org/ns/prov#qualifiedForm,http://www.w3.org/ns/prov#sharesDefinitionWith,http://www.w3.org/ns/prov#todo,http://www.w3.org/ns/prov#unqualifiedForm,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/maker,http://xmlns.com/foaf/0.1/mbox,http://xmlns.com/foaf/0.1/name,http://xmlns.com/foaf/0.1/page,http://xmlns.com/foaf/0.1/primaryTopic,http://xmlns.com/foaf/0.1/workInfoHomepage,https://datamodel.terra.bio/TerraCore#hasDataUseLimitation,https://datamodel.terra.bio/TerraCore#hasDataUseRequirement,imported from,imports,in branch,incompatibleWith,influenced,influencer,invalidated,invalidatedAtTime,investigatedBy,is allocated id range,is denotator type,is in mapping relation with,is in scheme,is in semantic relation with,is top concept in scheme,isDefinedBy,isWholeCell,isWholeCell,katalog,klíčové slovo,klíčové slovo,label,maxCardinality,maxQualifiedCardinality,may be identical to,member,minCardinality,minQualifiedCardinality,notation,note,OBO foundry unique label,ontology term requester,packaging format,point de contact,preferred label,priorVersion,qualifiedAssociation,qualifiedAttribution,qualifiedCardinality,qualifiedCommunication,qualifiedDelegation,qualifiedDerivation,qualifiedEnd,qualifiedGeneration,qualifiedInfluence,qualifiedInvalidation,qualifiedPrimarySource,qualifiedQuotation,qualifiedRevision,qualifiedStart,qualifiedUsage,relación calificada,retired from use as of,sameAs,scheduled for obsoletion on or after,scope note,seeAlso,serve set di dati,service,service end-point,servizio di accesso ai dati,sourceIndividual,spatial resolution (metres),specializationOf,specializationOf,start date,startedAtTime,targetIndividual,temporal interpretation,temporal resolution,term editor,term replaced by,term tracker item,topDataProperty,topObjectProperty,type de média,URL d'accès,used,usedLibrary,usedReferenceAssembly,usedSample,value,value,versionInfo,versionIRI,wasAssociatedWith,wasAttributedTo,wasDerivedFrom,wasEndedBy,wasFundedBy,wasGeneratedBy,wasGeneratedByPipeline,wasInfluencedBy,wasInformedBy,wasInvalidatedBy,wasPairedWith,wasPrincipalInvestigator,wasQuotedFrom,wasRevisionOf,wasRevisionOf,wasStartedBy,wasUsedBy,Θέμα,الحجم بالبايت,رابط تحميل,صفحة وصول,صفحة وصول,カタログ・レコード
http://purl.obolibrary.org/obo/OBI_0002731,pathogen detection by loop-mediated isothermal amplification assay,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0002728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pathogen detection by loop-mediated isothermal amplification assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,pathogen detection by loop-mediated isothermal amplification assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0002742,organism identification by salinity tolerance assay,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organism identification by salinity tolerance assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,organism identification by salinity tolerance assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0002096,carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of T cells,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0002071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,carboxyfluorescein succinimidyl ester staining assay measuring epitope specific proliferation of T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001832,detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-17F production by T cells,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001772|http://purl.obolibrary.org/obo/OBI_0001291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-17F production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-17F production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001843,detection of specific nucleic acids with complementary probes measuring epitope specific interleukin-15 production by T cells,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,detection of specific nucleic acids with complementary probes measuring epitope specific interleukin-15 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,detection of specific nucleic acids with complementary probes measuring epitope specific interleukin-15 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0002720,insecticide resistance by primer introduced restriction analysis PCR assay,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0002692|http://purl.obolibrary.org/obo/OBI_0002696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insecticide resistance by primer introduced restriction analysis PCR assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,insecticide resistance by primer introduced restriction analysis PCR assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7227,Drosophila melanogaster,fruit fly,,FALSE,,,http://purl.obolibrary.org/obo/NCBITaxon_2759,,,,,,,,,fruit fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,Drosophila melanogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0002440,Hi-C assay,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0002439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hi-C assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,Hi-C assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CL_0000226,single nucleate cell,,,FALSE,,,http://purl.obolibrary.org/obo/CL_0002242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL:0000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/cl.owl,,,,,,,,,,,,,,,,,,,,,single nucleate cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001035,Nuclease S1 structure mapping assay,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclease S1 structure mapping assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,Nuclease S1 structure mapping assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_1110150,51 chromium assay measuring epitope specific T cell killing,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0002062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51 chromium assay measuring epitope specific T cell killing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,51 chromium assay measuring epitope specific T cell killing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_1110161,ELISA measuring epitope specific interleukin-1 beta production by T cells,,,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELISA measuring epitope specific interleukin-1 beta production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,ELISA measuring epitope specific interleukin-1 beta production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
